periode_data,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,categori_encoded
201808,2018-08-07,DKI5 (Kebon Jeruk) Jakarta Barat,75.0,35.0,21.0,162.0,8.0,162.0,O3,TIDAK SEHAT,3
201808,2018-08-08,DKI5 (Kebon Jeruk) Jakarta Barat,88.0,28.0,28.0,144.0,8.0,144.0,O3,TIDAK SEHAT,3
201808,2018-08-09,DKI5 (Kebon Jeruk) Jakarta Barat,75.0,37.0,22.0,186.0,8.0,186.0,O3,TIDAK SEHAT,3
201808,2018-08-10,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,30.0,16.0,156.0,5.0,156.0,O3,TIDAK SEHAT,3
201808,2018-08-11,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,25.0,16.0,116.0,4.0,116.0,O3,TIDAK SEHAT,3
201808,2018-08-12,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,27.0,20.0,127.0,5.0,127.0,O3,TIDAK SEHAT,3
201808,2018-08-13,DKI5 (Kebon Jeruk) Jakarta Barat,60.0,23.0,14.0,134.0,5.0,134.0,O3,TIDAK SEHAT,3
201808,2018-08-14,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,24.0,19.0,151.0,6.0,151.0,O3,TIDAK SEHAT,3
201808,2018-08-15,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,24.0,15.0,185.0,4.0,185.0,O3,TIDAK SEHAT,3
201808,2018-08-16,DKI5 (Kebon Jeruk) Jakarta Barat,72.0,28.0,17.0,140.0,6.0,140.0,O3,TIDAK SEHAT,3
201808,2018-08-17,DKI5 (Kebon Jeruk) Jakarta Barat,54.0,27.0,12.0,154.0,4.0,154.0,O3,TIDAK SEHAT,3
201808,2018-08-18,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,23.0,14.0,143.0,4.0,143.0,O3,TIDAK SEHAT,3
201808,2018-08-19,DKI5 (Kebon Jeruk) Jakarta Barat,64.0,24.0,20.0,149.0,5.0,149.0,O3,TIDAK SEHAT,3
201808,2018-08-20,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,25.0,19.0,101.0,6.0,101.0,O3,TIDAK SEHAT,3
201808,2018-08-21,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,27.0,16.0,113.0,4.0,113.0,O3,TIDAK SEHAT,3
201808,2018-08-22,DKI5 (Kebon Jeruk) Jakarta Barat,56.0,23.0,14.0,164.0,3.0,164.0,O3,TIDAK SEHAT,3
201808,2018-08-23,DKI5 (Kebon Jeruk) Jakarta Barat,60.0,24.0,14.0,161.0,4.0,161.0,O3,TIDAK SEHAT,3
201808,2018-08-24,DKI5 (Kebon Jeruk) Jakarta Barat,67.0,27.0,22.0,110.0,7.0,110.0,O3,TIDAK SEHAT,3
201808,2018-08-25,DKI5 (Kebon Jeruk) Jakarta Barat,57.0,29.0,13.0,202.0,4.0,202.0,O3,SANGAT TIDAK SEHAT,1
201808,2018-08-26,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,25.0,16.0,131.0,7.0,131.0,O3,TIDAK SEHAT,3
201808,2018-08-27,DKI5 (Kebon Jeruk) Jakarta Barat,63.0,27.0,20.0,166.0,7.0,166.0,O3,TIDAK SEHAT,3
201808,2018-08-28,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,25.0,15.0,182.0,6.0,182.0,O3,TIDAK SEHAT,3
201808,2018-08-29,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,21.0,14.0,161.0,4.0,161.0,O3,TIDAK SEHAT,3
201808,2018-08-30,DKI5 (Kebon Jeruk) Jakarta Barat,63.0,27.0,15.0,150.0,6.0,150.0,O3,TIDAK SEHAT,3
201808,2018-08-31,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,24.0,15.0,130.0,5.0,130.0,O3,TIDAK SEHAT,3
201809,2018-09-24,DKI5 (Kebon Jeruk) Jakarta Barat,60.0,27.0,18.0,152.0,5.0,152.0,O3,TIDAK SEHAT,3
201809,2018-09-25,DKI5 (Kebon Jeruk) Jakarta Barat,68.0,29.0,24.0,197.0,7.0,197.0,O3,TIDAK SEHAT,3
201809,2018-09-26,DKI5 (Kebon Jeruk) Jakarta Barat,65.0,50.0,18.0,202.0,6.0,202.0,O3,SANGAT TIDAK SEHAT,1
201809,2018-09-27,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,37.0,17.0,146.0,5.0,146.0,O3,TIDAK SEHAT,3
201809,2018-09-28,DKI5 (Kebon Jeruk) Jakarta Barat,56.0,24.0,16.0,194.0,5.0,194.0,O3,TIDAK SEHAT,3
201809,2018-09-29,DKI5 (Kebon Jeruk) Jakarta Barat,54.0,30.0,15.0,165.0,4.0,165.0,O3,TIDAK SEHAT,3
201809,2018-09-30,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,26.0,16.0,145.0,3.0,145.0,O3,TIDAK SEHAT,3
201810,2018-10-18,DKI2 (Kelapa Gading),72.0,25.0,20.0,203.0,22.0,203.0,O3,SANGAT TIDAK SEHAT,1
201810,2018-10-19,DKI2 (Kelapa Gading),66.0,20.0,23.0,105.0,17.0,105.0,O3,TIDAK SEHAT,3
201810,2018-10-20,DKI2 (Kelapa Gading),37.0,16.0,18.0,158.0,14.0,158.0,O3,TIDAK SEHAT,3
201810,2018-10-21,DKI2 (Kelapa Gading),52.0,33.0,22.0,126.0,17.0,126.0,O3,TIDAK SEHAT,3
201810,2018-10-22,DKI2 (Kelapa Gading),62.0,22.0,14.0,87.0,12.0,87.0,O3,SEDANG,2
201810,2018-10-23,DKI2 (Kelapa Gading),40.0,11.0,18.0,148.0,16.0,148.0,O3,TIDAK SEHAT,3
201810,2018-10-24,DKI2 (Kelapa Gading),73.0,31.0,31.0,139.0,21.0,139.0,O3,TIDAK SEHAT,3
201810,2018-10-25,DKI2 (Kelapa Gading),66.0,22.0,25.0,95.0,19.0,95.0,O3,SEDANG,2
201810,2018-10-26,DKI2 (Kelapa Gading),67.0,27.0,20.0,119.0,21.0,119.0,O3,TIDAK SEHAT,3
201810,2018-10-27,DKI2 (Kelapa Gading),60.0,16.0,14.0,73.0,11.0,73.0,O3,SEDANG,2
201810,2018-10-28,DKI2 (Kelapa Gading),43.0,13.0,16.0,77.0,16.0,77.0,O3,SEDANG,2
201810,2018-10-29,DKI2 (Kelapa Gading),40.0,13.0,16.0,69.0,13.0,69.0,O3,SEDANG,2
201810,2018-10-30,DKI2 (Kelapa Gading),44.0,12.0,15.0,67.0,10.0,67.0,O3,SEDANG,2
201810,2018-10-31,DKI2 (Kelapa Gading),57.0,16.0,20.0,89.0,15.0,89.0,O3,SEDANG,2
201810,2018-10-01,DKI3 (Jagakarsa),55.0,18.0,16.0,29.0,6.0,55.0,PM10,SEDANG,2
201810,2018-10-02,DKI3 (Jagakarsa),67.0,18.0,22.0,26.0,10.0,67.0,PM10,SEDANG,2
201810,2018-10-03,DKI3 (Jagakarsa),57.0,18.0,20.0,137.0,11.0,137.0,O3,TIDAK SEHAT,3
201810,2018-10-04,DKI3 (Jagakarsa),62.0,18.0,24.0,41.0,8.0,62.0,PM10,SEDANG,2
201810,2018-10-05,DKI3 (Jagakarsa),62.0,18.0,18.0,22.0,7.0,62.0,PM10,SEDANG,2
201810,2018-10-06,DKI3 (Jagakarsa),63.0,17.0,21.0,24.0,6.0,63.0,PM10,SEDANG,2
201810,2018-10-07,DKI3 (Jagakarsa),62.0,19.0,22.0,20.0,7.0,62.0,PM10,SEDANG,2
201810,2018-10-08,DKI3 (Jagakarsa),54.0,18.0,19.0,22.0,6.0,54.0,PM10,SEDANG,2
201810,2018-10-09,DKI3 (Jagakarsa),59.0,18.0,18.0,18.0,5.0,59.0,PM10,SEDANG,2
201810,2018-10-10,DKI3 (Jagakarsa),61.0,18.0,17.0,119.0,7.0,119.0,O3,TIDAK SEHAT,3
201810,2018-10-12,DKI3 (Jagakarsa),67.0,18.0,22.0,107.0,7.0,107.0,O3,TIDAK SEHAT,3
201810,2018-10-13,DKI3 (Jagakarsa),59.0,19.0,18.0,107.0,7.0,107.0,O3,TIDAK SEHAT,3
201810,2018-10-14,DKI3 (Jagakarsa),56.0,18.0,15.0,97.0,7.0,97.0,O3,SEDANG,2
201810,2018-10-15,DKI3 (Jagakarsa),59.0,17.0,19.0,108.0,7.0,108.0,O3,TIDAK SEHAT,3
201810,2018-10-16,DKI3 (Jagakarsa),58.0,17.0,18.0,165.0,1.0,165.0,O3,TIDAK SEHAT,3
201810,2018-10-17,DKI3 (Jagakarsa),54.0,18.0,18.0,135.0,2.0,135.0,O3,TIDAK SEHAT,3
201810,2018-10-18,DKI3 (Jagakarsa),56.0,18.0,18.0,110.0,7.0,110.0,O3,TIDAK SEHAT,3
201810,2018-10-19,DKI3 (Jagakarsa),54.0,16.0,20.0,98.0,7.0,98.0,O3,SEDANG,2
201810,2018-10-20,DKI3 (Jagakarsa),53.0,17.0,17.0,133.0,7.0,133.0,O3,TIDAK SEHAT,3
201810,2018-10-21,DKI3 (Jagakarsa),49.0,16.0,20.0,84.0,7.0,84.0,O3,SEDANG,2
201810,2018-10-22,DKI3 (Jagakarsa),56.0,16.0,21.0,86.0,7.0,86.0,O3,SEDANG,2
201810,2018-10-23,DKI3 (Jagakarsa),38.0,15.0,19.0,69.0,7.0,69.0,O3,SEDANG,2
201810,2018-10-24,DKI3 (Jagakarsa),49.0,17.0,31.0,109.0,3.0,109.0,O3,TIDAK SEHAT,3
201810,2018-10-25,DKI3 (Jagakarsa),57.0,17.0,16.0,70.0,7.0,57.0,PM10,SEDANG,2
201810,2018-10-26,DKI3 (Jagakarsa),51.0,16.0,19.0,100.0,3.0,100.0,O3,SEDANG,2
201810,2018-10-27,DKI3 (Jagakarsa),52.0,17.0,26.0,104.0,5.0,104.0,O3,TIDAK SEHAT,3
201810,2018-10-28,DKI3 (Jagakarsa),43.0,17.0,20.0,90.0,3.0,90.0,O3,SEDANG,2
201810,2018-10-29,DKI3 (Jagakarsa),28.0,16.0,19.0,85.0,4.0,85.0,O3,SEDANG,2
201810,2018-10-30,DKI3 (Jagakarsa),50.0,17.0,25.0,104.0,4.0,104.0,O3,TIDAK SEHAT,3
201810,2018-10-31,DKI3 (Jagakarsa),47.0,18.0,20.0,97.0,3.0,97.0,O3,SEDANG,2
201810,2018-10-01,DKI4 (Lubang Buaya),92.0,33.0,11.0,77.0,9.0,92.0,PM10,SEDANG,2
201810,2018-10-02,DKI4 (Lubang Buaya),76.0,31.0,18.0,52.0,11.0,76.0,PM10,SEDANG,2
201810,2018-10-03,DKI4 (Lubang Buaya),70.0,32.0,8.0,74.0,10.0,74.0,O3,SEDANG,2
201810,2018-10-04,DKI4 (Lubang Buaya),73.0,32.0,11.0,72.0,7.0,73.0,PM10,SEDANG,2
201810,2018-10-05,DKI4 (Lubang Buaya),67.0,34.0,6.0,67.0,5.0,67.0,PM10,SEDANG,2
201810,2018-10-06,DKI4 (Lubang Buaya),70.0,33.0,6.0,69.0,6.0,70.0,PM10,SEDANG,2
201810,2018-10-07,DKI4 (Lubang Buaya),87.0,34.0,12.0,49.0,9.0,87.0,PM10,SEDANG,2
201810,2018-10-08,DKI4 (Lubang Buaya),66.0,34.0,9.0,61.0,7.0,66.0,PM10,SEDANG,2
201810,2018-10-09,DKI4 (Lubang Buaya),62.0,34.0,7.0,61.0,8.0,62.0,PM10,SEDANG,2
201810,2018-10-10,DKI4 (Lubang Buaya),79.0,36.0,15.0,87.0,13.0,87.0,O3,SEDANG,2
201810,2018-10-11,DKI4 (Lubang Buaya),81.0,36.0,11.0,64.0,11.0,81.0,PM10,SEDANG,2
201810,2018-10-12,DKI4 (Lubang Buaya),77.0,33.0,11.0,66.0,9.0,77.0,PM10,SEDANG,2
201810,2018-10-13,DKI4 (Lubang Buaya),64.0,35.0,10.0,89.0,11.0,89.0,O3,SEDANG,2
201810,2018-10-14,DKI4 (Lubang Buaya),86.0,35.0,11.0,68.0,9.0,86.0,PM10,SEDANG,2
201810,2018-10-15,DKI4 (Lubang Buaya),73.0,33.0,11.0,65.0,11.0,73.0,PM10,SEDANG,2
201810,2018-10-16,DKI4 (Lubang Buaya),74.0,33.0,14.0,84.0,10.0,84.0,O3,SEDANG,2
201810,2018-10-17,DKI4 (Lubang Buaya),71.0,34.0,12.0,93.0,12.0,93.0,O3,SEDANG,2
201810,2018-10-18,DKI4 (Lubang Buaya),61.0,36.0,6.0,93.0,14.0,93.0,O3,SEDANG,2
201810,2018-10-19,DKI4 (Lubang Buaya),64.0,30.0,15.0,76.0,8.0,76.0,O3,SEDANG,2
201810,2018-10-20,DKI4 (Lubang Buaya),57.0,28.0,11.0,84.0,13.0,84.0,O3,SEDANG,2
201810,2018-10-21,DKI4 (Lubang Buaya),65.0,26.0,20.0,62.0,9.0,65.0,PM10,SEDANG,2
201810,2018-10-22,DKI4 (Lubang Buaya),71.0,26.0,13.0,75.0,6.0,75.0,O3,SEDANG,2
201810,2018-10-23,DKI4 (Lubang Buaya),44.0,26.0,14.0,64.0,8.0,64.0,O3,SEDANG,2
201810,2018-10-24,DKI4 (Lubang Buaya),62.0,27.0,30.0,90.0,9.0,90.0,O3,SEDANG,2
201810,2018-10-25,DKI4 (Lubang Buaya),67.0,28.0,21.0,76.0,9.0,76.0,O3,SEDANG,2
201810,2018-10-26,DKI4 (Lubang Buaya),55.0,29.0,13.0,82.0,10.0,82.0,O3,SEDANG,2
201810,2018-10-27,DKI4 (Lubang Buaya),77.0,25.0,17.0,66.0,9.0,77.0,PM10,SEDANG,2
201809,2018-09-01,DKI1 (Bunderan HI),59.0,9.0,20.0,29.0,3.0,59.0,PM10,SEDANG,2
201809,2018-09-02,DKI1 (Bunderan HI),62.0,9.0,15.0,25.0,3.0,62.0,PM10,SEDANG,2
201809,2018-09-03,DKI1 (Bunderan HI),50.0,9.0,23.0,31.0,6.0,50.0,PM10,BAIK,0
201809,2018-09-04,DKI1 (Bunderan HI),50.0,10.0,22.0,37.0,3.0,50.0,PM10,BAIK,0
201809,2018-09-05,DKI1 (Bunderan HI),52.0,14.0,15.0,31.0,3.0,52.0,PM10,SEDANG,2
201809,2018-09-06,DKI1 (Bunderan HI),73.0,15.0,21.0,18.0,4.0,73.0,PM10,SEDANG,2
201809,2018-09-07,DKI1 (Bunderan HI),66.0,10.0,18.0,15.0,4.0,66.0,PM10,SEDANG,2
201809,2018-09-08,DKI1 (Bunderan HI),51.0,12.0,19.0,12.0,16.0,51.0,PM10,SEDANG,2
201809,2018-09-09,DKI1 (Bunderan HI),67.0,10.0,21.0,26.0,3.0,67.0,PM10,SEDANG,2
201809,2018-09-10,DKI1 (Bunderan HI),62.0,11.0,16.0,29.0,4.0,62.0,PM10,SEDANG,2
201809,2018-09-11,DKI1 (Bunderan HI),61.0,13.0,16.0,70.0,3.0,61.0,PM10,SEDANG,2
201809,2018-09-12,DKI1 (Bunderan HI),56.0,12.0,16.0,70.0,3.0,56.0,PM10,SEDANG,2
201809,2018-09-13,DKI1 (Bunderan HI),55.0,16.0,18.0,28.0,5.0,55.0,PM10,SEDANG,2
201809,2018-09-14,DKI1 (Bunderan HI),56.0,11.0,18.0,35.0,4.0,56.0,PM10,SEDANG,2
201809,2018-09-15,DKI1 (Bunderan HI),62.0,12.0,17.0,28.0,3.0,62.0,PM10,SEDANG,2
201809,2018-09-16,DKI1 (Bunderan HI),59.0,10.0,13.0,26.0,3.0,59.0,PM10,SEDANG,2
201809,2018-09-17,DKI1 (Bunderan HI),51.0,10.0,14.0,18.0,4.0,51.0,PM10,SEDANG,2
201809,2018-09-18,DKI1 (Bunderan HI),52.0,11.0,18.0,17.0,4.0,52.0,PM10,SEDANG,2
201809,2018-09-19,DKI1 (Bunderan HI),6.0,12.0,16.0,14.0,4.0,16.0,CO,BAIK,0
201809,2018-09-20,DKI1 (Bunderan HI),8.0,11.0,19.0,8.0,3.0,19.0,CO,BAIK,0
201809,2018-09-21,DKI1 (Bunderan HI),6.0,11.0,22.0,8.0,3.0,22.0,CO,BAIK,0
201809,2018-09-22,DKI1 (Bunderan HI),5.0,10.0,22.0,19.0,3.0,22.0,CO,BAIK,0
201809,2018-09-23,DKI1 (Bunderan HI),6.0,11.0,21.0,16.0,4.0,21.0,CO,BAIK,0
201809,2018-09-24,DKI1 (Bunderan HI),26.0,11.0,19.0,19.0,4.0,26.0,PM10,BAIK,0
201809,2018-09-25,DKI1 (Bunderan HI),53.0,12.0,17.0,16.0,5.0,53.0,PM10,SEDANG,2
201809,2018-09-26,DKI1 (Bunderan HI),69.0,11.0,18.0,27.0,5.0,69.0,PM10,SEDANG,2
201809,2018-09-27,DKI1 (Bunderan HI),56.0,10.0,17.0,25.0,4.0,56.0,PM10,SEDANG,2
201809,2018-09-28,DKI1 (Bunderan HI),44.0,11.0,16.0,33.0,4.0,44.0,PM10,BAIK,0
201809,2018-09-29,DKI1 (Bunderan HI),41.0,11.0,17.0,28.0,4.0,41.0,PM10,BAIK,0
201809,2018-09-30,DKI1 (Bunderan HI),54.0,11.0,12.0,39.0,3.0,54.0,PM10,SEDANG,2
201809,2018-09-01,DKI2 (Kelapa Gading),55.0,16.0,17.0,132.0,13.0,132.0,O3,TIDAK SEHAT,3
201809,2018-09-02,DKI2 (Kelapa Gading),66.0,18.0,17.0,85.0,11.0,85.0,O3,SEDANG,2
201809,2018-09-03,DKI2 (Kelapa Gading),62.0,37.0,22.0,167.0,15.0,167.0,O3,TIDAK SEHAT,3
201809,2018-09-04,DKI2 (Kelapa Gading),51.0,19.0,15.0,173.0,8.0,173.0,O3,TIDAK SEHAT,3
201809,2018-09-05,DKI2 (Kelapa Gading),53.0,15.0,15.0,108.0,24.0,108.0,O3,TIDAK SEHAT,3
201809,2018-09-06,DKI2 (Kelapa Gading),74.0,44.0,25.0,113.0,17.0,113.0,O3,TIDAK SEHAT,3
201809,2018-09-07,DKI2 (Kelapa Gading),59.0,18.0,17.0,117.0,10.0,117.0,O3,TIDAK SEHAT,3
201809,2018-09-08,DKI2 (Kelapa Gading),50.0,14.0,18.0,155.0,13.0,155.0,O3,TIDAK SEHAT,3
201809,2018-09-09,DKI2 (Kelapa Gading),66.0,20.0,30.0,95.0,16.0,95.0,O3,SEDANG,2
201809,2018-09-10,DKI2 (Kelapa Gading),62.0,17.0,18.0,109.0,12.0,109.0,O3,TIDAK SEHAT,3
201809,2018-09-11,DKI2 (Kelapa Gading),60.0,17.0,15.0,93.0,10.0,93.0,O3,SEDANG,2
201809,2018-09-12,DKI2 (Kelapa Gading),54.0,16.0,16.0,164.0,11.0,164.0,O3,TIDAK SEHAT,3
201809,2018-09-13,DKI2 (Kelapa Gading),70.0,46.0,19.0,141.0,13.0,141.0,O3,TIDAK SEHAT,3
201809,2018-09-14,DKI2 (Kelapa Gading),60.0,18.0,17.0,233.0,11.0,233.0,O3,SANGAT TIDAK SEHAT,1
201809,2018-09-15,DKI2 (Kelapa Gading),62.0,19.0,16.0,196.0,10.0,196.0,O3,TIDAK SEHAT,3
201809,2018-09-16,DKI2 (Kelapa Gading),63.0,22.0,15.0,119.0,11.0,119.0,O3,TIDAK SEHAT,3
201809,2018-09-17,DKI2 (Kelapa Gading),60.0,20.0,17.0,73.0,14.0,73.0,O3,SEDANG,2
201809,2018-09-18,DKI2 (Kelapa Gading),60.0,16.0,15.0,100.0,11.0,100.0,O3,SEDANG,2
201809,2018-09-19,DKI2 (Kelapa Gading),58.0,19.0,15.0,57.0,9.0,58.0,PM10,SEDANG,2
201809,2018-09-20,DKI2 (Kelapa Gading),61.0,19.0,14.0,59.0,12.0,61.0,PM10,SEDANG,2
201809,2018-09-21,DKI2 (Kelapa Gading),52.0,13.0,17.0,44.0,12.0,52.0,PM10,SEDANG,2
201809,2018-09-22,DKI2 (Kelapa Gading),45.0,17.0,13.0,113.0,13.0,113.0,O3,TIDAK SEHAT,3
201809,2018-09-23,DKI2 (Kelapa Gading),66.0,16.0,19.0,94.0,14.0,94.0,O3,SEDANG,2
201809,2018-09-24,DKI2 (Kelapa Gading),65.0,21.0,25.0,110.0,21.0,110.0,O3,TIDAK SEHAT,3
201809,2018-09-25,DKI2 (Kelapa Gading),65.0,16.0,21.0,136.0,16.0,136.0,O3,TIDAK SEHAT,3
201809,2018-09-26,DKI2 (Kelapa Gading),74.0,28.0,26.0,101.0,21.0,101.0,O3,TIDAK SEHAT,3
201809,2018-09-27,DKI2 (Kelapa Gading),67.0,18.0,21.0,83.0,16.0,83.0,O3,SEDANG,2
201809,2018-09-28,DKI2 (Kelapa Gading),62.0,14.0,22.0,104.0,17.0,104.0,O3,TIDAK SEHAT,3
201809,2018-09-29,DKI2 (Kelapa Gading),60.0,18.0,17.0,133.0,15.0,133.0,O3,TIDAK SEHAT,3
201809,2018-09-30,DKI2 (Kelapa Gading),60.0,17.0,18.0,88.0,11.0,88.0,O3,SEDANG,2
201809,2018-09-01,DKI3 (Jagakarsa),57.0,17.0,18.0,87.0,6.0,87.0,O3,SEDANG,2
201809,2018-09-02,DKI3 (Jagakarsa),58.0,18.0,17.0,95.0,9.0,95.0,O3,SEDANG,2
201809,2018-09-03,DKI3 (Jagakarsa),34.0,16.0,18.0,85.0,8.0,85.0,O3,SEDANG,2
201809,2018-09-04,DKI3 (Jagakarsa),37.0,17.0,9.0,100.0,3.0,100.0,O3,SEDANG,2
201809,2018-09-05,DKI3 (Jagakarsa),46.0,17.0,9.0,120.0,5.0,120.0,O3,TIDAK SEHAT,3
201809,2018-09-06,DKI3 (Jagakarsa),54.0,17.0,13.0,84.0,7.0,84.0,O3,SEDANG,2
201809,2018-09-07,DKI3 (Jagakarsa),53.0,17.0,16.0,79.0,9.0,79.0,O3,SEDANG,2
201809,2018-09-08,DKI3 (Jagakarsa),38.0,16.0,11.0,102.0,4.0,102.0,O3,TIDAK SEHAT,3
201809,2018-09-09,DKI3 (Jagakarsa),56.0,16.0,15.0,62.0,6.0,62.0,O3,SEDANG,2
201809,2018-09-10,DKI3 (Jagakarsa),61.0,18.0,17.0,73.0,8.0,73.0,O3,SEDANG,2
201809,2018-09-11,DKI3 (Jagakarsa),57.0,16.0,12.0,63.0,5.0,63.0,O3,SEDANG,2
201809,2018-09-12,DKI3 (Jagakarsa),50.0,17.0,8.0,74.0,4.0,74.0,O3,SEDANG,2
